First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
James,Pollard,19,School A,Street A 123,12345,11062.471,Nurse,66.8,124.0,34,Brown,Brown,9.5,2.5
Stanley,Carter,5,School C,Street C 789,34567,797.548,Unemployed,64.1,183.2,37,Brown,Blonde,2.8,2.5
Catherine,Barnes,15,School J,Street J 202,56789,18724.777,Doctor,50.8,181.5,40,Green,Blonde,5.6,9.7
Kaylee,Brown,19,School B,Street B 456,23456,29496.899,Lawyer,26.3,113.7,38,Brown,Brown,8.2,7.8
Sara,Hamilton,7,School B,Street B 456,23456,11890.391,Engineer,63.2,147.6,35,Blue,Brown,5.5,7.5
Teresa,Garza,2,School E,Street E 202,56789,18104.087,Doctor,38.7,156.7,38,Green,Black,10.0,3.9
Keith,Schneider,25,School K,Street K 789,34667,15317.136,Lawyer,27.6,138.5,35,Blue,Black,5.0,6.2
Kenneth,Watkins,4,School E,Street E 202,56789,9445.26,Engineer,53.3,158.5,42,Green,Blonde,5.7,4.6
Victor,Miller,15,School E,Street E 202,56789,9644.709,Engineer,67.2,166.8,41,Blue,Blonde,6.9,3.9
Jeffrey,Velazquez,6,School A,Street A 123,12345,334.859,Unemployed,56.2,101.9,42,Green,Black,3.2,9.3
Maria,Mcdowell,7,School D,Street D 101,45678,23736.583,Lawyer,66.3,179.1,35,Green,Black,3.6,2.9
Jessica,Green,7,School F,Street F 123,12456,9813.399,Nurse,26.6,176.8,42,Blue,Red,2.2,5.1
Karen,Clark,24,School B,Street B 456,23456,13640.163,Lawyer,48.2,177.1,38,Brown,Blonde,4.8,3.8
Lawrence,Jordan,9,School C,Street C 789,34567,36563.561,Doctor,20.9,154.1,37,Blue,Blonde,3.8,5.6
Brooke,Martin,26,School G,Street G 456,12654,21278.284,Lawyer,63.4,162.7,41,Green,Red,8.8,3.8
Mark,Warner,1,School H,Street H 789,67890,7302.022,Teacher,40.5,138.3,42,Green,Black,7.2,2.5
Joshua,Watson,4,School K,Street K 789,34667,18365.495,Engineer,56.0,132.2,36,Brown,Brown,8.8,7.4
Roberta,Acevedo,16,School M,Street M 202,56779,6727.728,Engineer,60.5,157.6,42,Brown,Black,3.1,7.8
Mark,Torres,17,School C,Street C 789,34567,13400.896,Engineer,21.1,134.7,42,Brown,Black,6.3,2.1
Justin,Davis,13,School K,Street K 789,34667,540.502,Unemployed,41.3,122.5,42,Brown,Red,9.5,3.8
Christopher,Christian,5,School H,Street H 789,67890,7886.126,Teacher,73.4,172.0,40,Green,Brown,7.8,9.0
Joseph,Bennett,5,School B,Street B 456,23456,13381.682,Nurse,62.9,141.6,34,Brown,Red,4.7,4.3
Amanda,Weiss,7,School L,Street L 101,45789,4600.097,Teacher,53.9,183.9,34,Green,Blonde,9.6,6.7
Amy,Gentry,15,School G,Street G 456,12654,6060.694,Nurse,47.1,192.1,37,Green,Blonde,5.3,5.6
William,Rubio,7,School A,Street A 123,12345,11140.981,Engineer,30.4,118.1,41,Blue,Blonde,3.9,5.6
Alex,Allen,13,School K,Street K 789,34667,12662.369,Nurse,57.4,164.1,38,Brown,Black,4.6,9.9
Jason,Weaver,26,School I,Street I 101,23654,4817.079,Nurse,46.4,135.2,39,Brown,Black,8.0,3.6
Alyssa,Arnold,14,School A,Street A 123,12345,7359.987,Teacher,53.2,188.7,39,Brown,Blonde,6.9,4.9
Danielle,Davidson,12,School C,Street C 789,34567,30267.085,Lawyer,77.9,144.8,37,Green,Blonde,6.2,2.3
Dawn,Johns,16,School E,Street E 202,56789,17498.268,Engineer,69.9,180.8,42,Brown,Blonde,6.1,6.4
Haley,Gordon,11,School E,Street E 202,56789,1043.347,Unemployed,77.3,160.3,41,Green,Black,8.9,8.0
Michelle,Sharp,10,School E,Street E 202,56789,11218.046,Nurse,58.8,150.5,42,Brown,Black,8.4,4.6
Brittany,Williams,6,School K,Street K 789,34667,4004.888,Teacher,79.9,183.9,39,Green,Black,9.1,5.7
Jennifer,Palmer,10,School L,Street L 101,45789,1537.011,Unemployed,32.6,191.3,39,Brown,Red,7.2,5.7
Megan,Harris,2,School J,Street J 202,56789,1236.096,Unemployed,35.6,166.2,38,Brown,Blonde,6.8,5.4
Robyn,Wall,11,School F,Street F 123,12456,6636.219,Teacher,46.2,168.0,36,Brown,Brown,8.8,7.9
Matthew,Simon,15,School H,Street H 789,67890,11196.107,Nurse,27.5,105.1,36,Brown,Brown,9.2,8.2
Tamara,Camacho,24,School I,Street I 101,23654,20631.436,Lawyer,64.6,123.9,42,Green,Blonde,4.5,5.8
Christopher,Stone,21,School C,Street C 789,34567,20349.558,Lawyer,21.6,107.1,39,Blue,Brown,5.3,9.5
Anthony,Bender,24,School K,Street K 789,34667,28916.576,Lawyer,67.3,190.5,41,Blue,Red,2.9,8.5
Monica,Smith,23,School A,Street A 123,12345,9245.098,Nurse,75.7,122.6,36,Blue,Blonde,9.1,6.0
Samantha,Gutierrez,8,School A,Street A 123,12345,9358.83,Engineer,65.5,181.4,37,Green,Black,4.5,6.8
Sydney,Nguyen,26,School G,Street G 456,12654,26093.702,Lawyer,75.4,118.9,39,Brown,Black,8.2,7.6
Anna,Walker,22,School L,Street L 101,45789,21034.824,Lawyer,66.1,135.2,39,Green,Black,4.1,6.8
Leroy,Mcbride,17,School C,Street C 789,34567,9332.876,Nurse,59.6,125.0,40,Brown,Blonde,3.4,3.7
Gabriel,Lozano,21,School J,Street J 202,56789,1047.507,Unemployed,78.2,154.3,42,Blue,Red,6.7,3.7
Stephanie,Flynn,6,School B,Street B 456,23456,13314.952,Engineer,51.2,129.8,35,Blue,Red,6.8,8.8
Seth,Beck,3,School L,Street L 101,45789,7176.059,Teacher,26.0,176.6,36,Green,Brown,3.3,2.8
Joseph,Green,16,School I,Street I 101,23654,5574.536,Teacher,47.7,108.4,38,Brown,Blonde,8.5,3.2
Troy,Meyer,10,School B,Street B 456,23456,26669.429,Lawyer,63.9,136.9,42,Green,Brown,7.8,9.4
John,Phillips,24,School H,Street H 789,67890,21201.21,Doctor,65.0,139.3,41,Brown,Black,5.2,9.8
George,Reid,14,School J,Street J 202,56789,5283.211,Nurse,30.3,146.6,41,Blue,Blonde,7.6,2.3
Deborah,Mcgee,14,School H,Street H 789,67890,8293.633,Nurse,21.8,191.2,36,Green,Black,7.7,8.3
Kellie,Oconnell,9,School G,Street G 456,12654,23343.244,Lawyer,37.7,176.3,42,Blue,Black,6.4,8.4
Jasmine,Smith,22,School H,Street H 789,67890,789.758,Unemployed,70.6,105.8,38,Green,Blonde,6.0,9.5
Emily,Carrillo,16,School C,Street C 789,34567,17353.027,Engineer,65.0,190.5,34,Brown,Brown,5.6,6.3
Ariana,Ramirez,19,School H,Street H 789,67890,20474.838,Lawyer,78.8,187.2,39,Green,Blonde,2.4,5.8
Ralph,Wallace,12,School D,Street D 101,45678,13048.747,Lawyer,61.8,193.9,37,Brown,Red,8.7,2.9
Lisa,Garcia,13,School F,Street F 123,12456,20485.759,Lawyer,62.2,118.4,39,Brown,Black,3.9,9.2
Kathy,Boyd,21,School J,Street J 202,56789,9413.65,Nurse,75.8,171.0,39,Brown,Black,3.9,2.3
Angela,Newton,2,School A,Street A 123,12345,46774.438,Doctor,73.0,114.4,35,Blue,Brown,3.4,7.2
Paige,Russo,8,School H,Street H 789,67890,40124.448,Doctor,30.2,182.8,39,Brown,Blonde,9.9,4.2
Alice,Wiggins,17,School H,Street H 789,67890,30560.122,Doctor,38.0,111.1,34,Brown,Black,8.1,6.4
Sherry,Bell,15,School H,Street H 789,67890,7675.804,Teacher,73.6,107.8,36,Brown,Red,5.0,3.9
Wanda,Garcia,7,School B,Street B 456,23456,6190.096,Teacher,60.6,191.4,34,Brown,Black,7.0,8.5
Maurice,Martinez,6,School B,Street B 456,23456,47539.233,Doctor,67.7,117.3,38,Brown,Red,8.7,7.6
Michael,Hartman,14,School J,Street J 202,56789,1230.008,Unemployed,76.7,190.9,37,Green,Brown,9.9,7.9
Cheryl,Diaz,16,School L,Street L 101,45789,4188.786,Nurse,39.4,145.5,34,Blue,Red,5.6,3.4
Patrick,Morgan,17,School J,Street J 202,56789,11177.662,Teacher,28.9,143.6,36,Brown,Brown,4.6,3.0
Kyle,Monroe,24,School K,Street K 789,34667,5051.58,Engineer,34.4,136.4,34,Green,Blonde,6.2,6.8
William,Lopez,6,School H,Street H 789,67890,8580.624,Nurse,61.2,179.5,39,Brown,Brown,8.6,5.1
Erin,Clark,15,School B,Street B 456,23456,25696.636,Doctor,64.9,101.9,40,Brown,Brown,5.3,9.5
Cameron,Mcdowell,2,School A,Street A 123,12345,4025.295,Nurse,68.9,146.1,42,Brown,Black,8.7,6.3
Hunter,Summers,21,School F,Street F 123,12456,672.369,Unemployed,73.1,175.4,40,Green,Blonde,2.8,4.4
Denise,Trujillo,6,School M,Street M 202,56779,11947.716,Teacher,65.7,154.6,36,Brown,Brown,4.9,7.5
Shirley,Mejia,23,School I,Street I 101,23654,20733.929,Doctor,79.5,185.1,37,Brown,Black,9.9,9.7
Pamela,Nelson,25,School G,Street G 456,12654,30118.822,Doctor,47.7,140.0,40,Blue,Brown,4.7,8.2
Eric,Taylor,7,School H,Street H 789,67890,7205.702,Engineer,45.6,111.5,35,Blue,Red,5.4,9.6
Maurice,Navarro,26,School L,Street L 101,45789,8372.429,Nurse,33.1,100.5,34,Brown,Brown,2.9,5.9
Daniel,Brown,19,School A,Street A 123,12345,7098.024,Engineer,70.8,135.5,36,Green,Brown,5.1,3.6
Jason,Martinez,20,School L,Street L 101,45789,342.692,Unemployed,72.3,116.2,42,Blue,Brown,8.6,2.8
Judith,Harrell,2,School K,Street K 789,34667,14966.29,Engineer,26.8,116.8,37,Blue,Red,5.4,5.3
Julia,Mcdonald,8,School K,Street K 789,34667,12172.124,Nurse,71.6,101.6,41,Green,Black,8.9,2.8
Kevin,Petersen,19,School E,Street E 202,56789,22496.553,Doctor,36.0,111.9,38,Blue,Black,7.3,7.4
Adam,Reynolds,15,School E,Street E 202,56789,6652.374,Teacher,68.9,141.5,36,Green,Red,3.0,9.7
Stephanie,Thomas,13,School J,Street J 202,56789,7214.039,Teacher,36.6,105.9,34,Green,Blonde,4.4,7.7
Erik,Nunez,0,School G,Street G 456,12654,6485.617,Teacher,34.7,100.1,37,Brown,Blonde,4.2,7.1
James,Thomas,10,School M,Street M 202,56779,23931.519,Lawyer,58.5,155.7,35,Brown,Blonde,3.8,8.3
Michael,Scott,15,School C,Street C 789,34567,18430.87,Engineer,62.4,199.0,35,Green,Brown,7.3,3.8
Tina,Cook,17,School A,Street A 123,12345,10411.05,Engineer,25.7,128.1,35,Brown,Red,7.6,5.4
Cheryl,Rogers,15,School B,Street B 456,23456,14036.28,Engineer,72.7,137.1,38,Brown,Red,9.8,4.9
Heather,Weiss,19,School I,Street I 101,23654,755.972,Unemployed,76.2,101.1,35,Blue,Red,8.2,9.9
Gregory,Williams,25,School H,Street H 789,67890,6742.148,Teacher,60.2,166.6,40,Brown,Brown,9.5,8.7
John,Holt,13,School F,Street F 123,12456,30522.471,Doctor,76.7,141.5,34,Blue,Black,7.4,6.4
Eric,Berg,22,School L,Street L 101,45789,18104.685,Lawyer,35.3,100.5,41,Green,Red,2.2,8.7
Amanda,Hall,19,School E,Street E 202,56789,7771.498,Nurse,73.0,169.8,34,Green,Black,8.3,9.4
Mark,Adams,24,School M,Street M 202,56779,587.953,Unemployed,62.1,153.8,35,Blue,Blonde,9.2,8.9
Marc,Pace,2,School B,Street B 456,23456,7009.806,Nurse,31.1,114.1,42,Brown,Red,3.7,9.3
Gregory,Cain,0,School F,Street F 123,12456,16691.128,Lawyer,43.5,103.6,34,Green,Blonde,4.0,2.4
Diana,Pacheco,10,School K,Street K 789,34667,21534.911,Doctor,35.2,126.9,35,Green,Red,5.9,2.7
Bradley,Mcdaniel,5,School J,Street J 202,56789,9357.999,Nurse,73.5,189.4,38,Green,Black,2.1,9.3
Jenna,Pittman,10,School A,Street A 123,12345,593.939,Unemployed,57.8,150.8,35,Brown,Red,9.3,9.1
Tom,Boyle,21,School C,Street C 789,34567,21923.984,Lawyer,43.7,192.1,42,Brown,Black,4.0,9.4
Jessica,Morgan,20,School B,Street B 456,23456,23683.981,Lawyer,77.1,133.4,39,Brown,Black,6.5,6.4
Samantha,Henderson,5,School D,Street D 101,45678,16582.793,Lawyer,29.7,154.0,37,Brown,Blonde,5.9,3.7
Ruth,Wilson,14,School G,Street G 456,12654,6476.702,Teacher,42.7,173.3,42,Blue,Brown,9.2,7.1
Nicholas,Montgomery,26,School F,Street F 123,12456,27695.658,Lawyer,72.5,132.5,35,Brown,Brown,6.4,5.2
Jacob,Jensen,17,School G,Street G 456,12654,25572.472,Doctor,66.9,167.3,41,Blue,Red,8.1,7.2
Mary,Hayes,26,School E,Street E 202,56789,6048.24,Engineer,44.3,124.0,39,Blue,Red,3.6,9.5
Melissa,Clark,13,School C,Street C 789,34567,6800.819,Nurse,39.9,174.2,34,Blue,Brown,8.0,7.1
Judy,Powers,22,School F,Street F 123,12456,8526.923,Nurse,29.3,165.3,36,Blue,Blonde,2.4,7.4
Laura,Nixon,15,School M,Street M 202,56779,762.237,Unemployed,78.6,105.5,40,Blue,Black,3.7,2.7
Douglas,Ryan,3,School A,Street A 123,12345,15949.646,Doctor,32.1,165.0,38,Green,Red,3.6,6.9
Willie,Mitchell,16,School I,Street I 101,23654,26707.475,Lawyer,22.2,182.0,35,Brown,Red,6.6,6.1
Mary,White,0,School K,Street K 789,34667,10151.032,Teacher,31.9,120.7,37,Brown,Red,5.7,3.2
Jason,Lindsey,3,School I,Street I 101,23654,28878.238,Lawyer,33.1,138.1,34,Blue,Red,2.4,9.5
Amy,Hicks,18,School L,Street L 101,45789,7000.025,Teacher,80.0,168.2,37,Blue,Red,9.3,3.1
Elizabeth,Schaefer,5,School K,Street K 789,34667,5411.811,Nurse,44.1,155.5,40,Blue,Black,8.8,5.3
Miranda,King,24,School C,Street C 789,34567,19023.088,Lawyer,66.4,170.4,38,Green,Red,2.2,9.4
Roy,Mcclure,17,School K,Street K 789,34667,9665.212,Nurse,62.6,167.2,39,Brown,Blonde,5.9,9.7
Leslie,Sherman,3,School B,Street B 456,23456,9034.896,Nurse,53.3,152.7,38,Brown,Brown,9.3,7.9
Brandon,Li,8,School F,Street F 123,12456,8249.726,Teacher,31.7,129.0,42,Brown,Brown,8.8,3.0
Richard,Davis,2,School H,Street H 789,67890,19421.644,Doctor,54.9,133.9,41,Blue,Brown,7.9,9.0
Cindy,Dean,9,School G,Street G 456,12654,8582.573,Teacher,37.3,129.6,39,Green,Brown,6.1,6.9
Richard,Murillo,3,School H,Street H 789,67890,45207.243,Doctor,25.2,145.3,42,Brown,Brown,6.7,7.9
Brenda,Snyder,2,School G,Street G 456,12654,799.77,Unemployed,32.9,126.8,39,Green,Brown,6.6,8.3
Blake,Barnett,26,School A,Street A 123,12345,13864.01,Nurse,60.9,121.1,34,Green,Brown,3.0,9.3
David,Miller,5,School E,Street E 202,56789,43381.828,Doctor,56.2,190.3,35,Blue,Brown,8.9,5.7
Caleb,Martin,13,School H,Street H 789,67890,10409.566,Engineer,74.1,121.3,35,Green,Blonde,6.6,3.5
Brent,Delgado,7,School B,Street B 456,23456,5380.997,Engineer,71.3,137.7,42,Brown,Red,4.6,4.0
Larry,Turner,8,School F,Street F 123,12456,5065.462,Teacher,47.6,184.1,37,Blue,Blonde,6.5,6.9
Caleb,Perez,1,School F,Street F 123,12456,13531.88,Lawyer,22.4,187.1,40,Brown,Blonde,6.3,9.8
Jacob,Levy,0,School K,Street K 789,34667,496.093,Unemployed,42.3,141.2,39,Brown,Brown,5.2,8.2
Mark,Mccall,3,School D,Street D 101,45678,13075.369,Engineer,64.2,178.8,34,Brown,Black,6.9,7.6
Bonnie,Sanchez,25,School J,Street J 202,56789,17851.361,Engineer,71.4,161.5,39,Brown,Black,4.1,7.8
Jeffrey,Mcdonald,0,School F,Street F 123,12456,830.586,Unemployed,73.1,110.7,41,Brown,Blonde,8.3,3.4
Joel,Ray,18,School A,Street A 123,12345,13779.109,Engineer,54.5,131.9,39,Green,Brown,2.4,8.1
Kelly,Reynolds,22,School B,Street B 456,23456,1453.713,Unemployed,34.9,113.3,37,Brown,Brown,9.0,4.6
Justin,Baker,24,School L,Street L 101,45789,6465.03,Engineer,55.7,157.5,39,Brown,Red,4.4,7.9
Nicholas,Roman,8,School G,Street G 456,12654,7799.063,Nurse,31.7,159.3,37,Green,Brown,7.9,3.4
Michael,Juarez,22,School H,Street H 789,67890,11843.661,Nurse,69.1,118.4,36,Brown,Black,7.3,6.0
Susan,Villarreal,25,School K,Street K 789,34667,48783.064,Doctor,40.2,113.8,39,Green,Black,3.0,8.9
Cathy,Mills,25,School D,Street D 101,45678,8499.403,Nurse,32.0,178.3,36,Brown,Black,5.6,4.2
Richard,Robbins,25,School I,Street I 101,23654,47205.96,Doctor,62.5,192.3,39,Green,Brown,6.8,3.5
Tina,Irwin,16,School D,Street D 101,45678,11440.095,Nurse,23.9,162.4,34,Blue,Brown,4.8,7.3
Lisa,Wilson,18,School E,Street E 202,56789,23972.273,Lawyer,64.7,111.4,34,Blue,Brown,2.1,7.8
Natasha,Rios,10,School D,Street D 101,45678,11129.201,Nurse,74.5,168.7,37,Brown,Brown,2.8,6.4
Andrew,Glenn,3,School A,Street A 123,12345,11011.046,Teacher,48.7,159.3,39,Brown,Blonde,7.9,3.1
Michelle,Perez,26,School H,Street H 789,67890,10655.297,Lawyer,54.8,144.1,39,Blue,Red,5.6,5.3
Michael,Williams,15,School M,Street M 202,56779,43371.677,Doctor,61.3,181.2,38,Brown,Black,2.9,7.6
Jacob,Webb,21,School K,Street K 789,34667,6757.154,Teacher,61.7,132.7,42,Green,Black,5.6,7.1
Chelsea,Walker,5,School K,Street K 789,34667,7558.212,Teacher,49.4,100.5,35,Green,Brown,6.9,7.0
Adam,Yoder,1,School C,Street C 789,34567,5218.741,Nurse,46.6,190.7,36,Brown,Black,7.2,8.6
Stephanie,Davenport,10,School B,Street B 456,23456,5573.02,Teacher,63.0,106.0,42,Brown,Red,7.3,5.0
Kenneth,Sanders,23,School H,Street H 789,67890,8765.433,Nurse,54.5,163.0,38,Brown,Red,8.7,5.1
Damon,Garza,8,School B,Street B 456,23456,12514.361,Engineer,78.3,145.5,35,Blue,Black,7.7,9.3
Kayla,Winters,5,School G,Street G 456,12654,7777.1,Teacher,25.2,194.3,35,Blue,Brown,4.8,5.7
Ryan,Chandler,0,School I,Street I 101,23654,21347.18,Lawyer,29.3,178.7,36,Green,Brown,6.0,8.4
Abigail,Anderson,6,School H,Street H 789,67890,30810.814,Doctor,25.2,104.4,41,Blue,Blonde,9.2,6.6
Randall,Hooper,12,School F,Street F 123,12456,27325.832,Doctor,21.3,186.2,38,Green,Red,7.8,9.7
Olivia,Gregory,25,School A,Street A 123,12345,971.439,Unemployed,55.9,104.0,36,Brown,Blonde,5.1,2.6
Melissa,Pace,6,School A,Street A 123,12345,19094.081,Lawyer,26.2,105.8,39,Blue,Black,9.0,3.8
Sarah,Diaz,25,School B,Street B 456,23456,28174.454,Lawyer,77.7,185.4,35,Blue,Red,2.2,5.2
Kelsey,Walker,2,School G,Street G 456,12654,15901.38,Engineer,78.5,168.0,40,Brown,Black,6.6,3.3
Julia,Powell,24,School C,Street C 789,34567,6668.736,Nurse,32.7,134.0,42,Green,Brown,5.3,5.6
Michele,Rios,13,School B,Street B 456,23456,4073.313,Teacher,55.9,192.3,35,Blue,Blonde,6.9,2.8
Seth,Booker,17,School J,Street J 202,56789,12998.128,Nurse,67.7,121.1,38,Brown,Brown,7.4,4.0
Madeline,Gates,19,School C,Street C 789,34567,1535.268,Unemployed,64.1,166.4,41,Blue,Red,2.3,9.5
Michael,Woods,23,School A,Street A 123,12345,25789.751,Lawyer,30.5,136.0,39,Green,Black,2.6,6.1
Bryan,Beasley,3,School D,Street D 101,45678,25381.228,Doctor,51.5,156.8,36,Blue,Blonde,5.4,8.6
Michael,Powell,3,School G,Street G 456,12654,19765.902,Lawyer,27.6,195.3,37,Blue,Black,6.9,3.6
Whitney,Patterson,13,School C,Street C 789,34567,5883.658,Nurse,37.7,177.1,39,Brown,Blonde,7.3,4.1
Heather,Hogan,19,School A,Street A 123,12345,8442.649,Nurse,77.0,191.3,35,Blue,Brown,9.4,3.4
Ryan,Green,13,School J,Street J 202,56789,12180.509,Nurse,54.5,154.7,40,Blue,Brown,2.3,3.7
Robert,Zimmerman,26,School D,Street D 101,45678,12959.735,Nurse,24.9,132.6,35,Brown,Black,4.7,8.9
Erin,Sanders,1,School E,Street E 202,56789,6965.427,Teacher,76.1,169.7,37,Green,Red,5.1,7.0
Daniel,Simmons,5,School F,Street F 123,12456,8638.407,Teacher,40.0,115.4,42,Blue,Blonde,5.2,5.1
John,Jackson,0,School K,Street K 789,34667,16494.802,Engineer,67.5,163.2,40,Green,Brown,6.6,7.9
Lori,Berger,15,School M,Street M 202,56779,11295.868,Nurse,70.1,181.4,36,Blue,Brown,5.3,2.2
Donna,Wilkerson,2,School A,Street A 123,12345,6272.818,Nurse,28.8,122.9,39,Green,Blonde,2.9,5.6
Timothy,Carpenter,13,School D,Street D 101,45678,29887.48,Lawyer,77.6,181.8,42,Green,Blonde,7.6,3.2
Mark,Owens,23,School F,Street F 123,12456,6624.291,Engineer,40.6,101.2,42,Green,Red,6.9,2.2
Alyssa,Green,24,School H,Street H 789,67890,24553.95,Doctor,77.2,111.6,42,Blue,Red,9.9,8.0
Manuel,Curtis,15,School C,Street C 789,34567,1032.433,Unemployed,69.0,107.7,41,Blue,Black,7.8,2.6
Travis,Hicks,10,School M,Street M 202,56779,14213.439,Lawyer,26.0,132.5,41,Brown,Black,2.8,3.4
Sheila,Smith,12,School C,Street C 789,34567,41070.549,Doctor,66.9,184.8,42,Blue,Brown,5.1,4.1
Don,Nelson,6,School A,Street A 123,12345,6412.638,Teacher,54.4,167.8,39,Blue,Brown,9.2,4.8
Sean,Bolton,19,School G,Street G 456,12654,1003.815,Unemployed,50.8,103.5,42,Green,Brown,6.8,6.8
Kevin,Flores,18,School L,Street L 101,45789,22941.094,Lawyer,31.7,164.8,42,Green,Red,3.6,2.4
Richard,Snow,19,School E,Street E 202,56789,11764.07,Teacher,70.4,164.7,41,Blue,Brown,4.1,9.6
Ian,Hernandez,16,School I,Street I 101,23654,3087.768,Teacher,66.8,176.3,39,Green,Red,9.9,5.1
Dawn,Hurst,18,School D,Street D 101,45678,9323.751,Engineer,58.3,129.7,36,Blue,Blonde,8.7,6.8
Victoria,Dominguez,18,School G,Street G 456,12654,34168.2,Lawyer,78.2,119.5,34,Brown,Red,3.9,4.4
Kristen,Smith,0,School C,Street C 789,34567,21651.565,Lawyer,73.6,186.2,40,Green,Black,5.9,5.2
Joshua,Lopez,11,School K,Street K 789,34667,47499.524,Doctor,25.1,130.4,37,Brown,Black,2.0,2.1
Samuel,Huff,15,School A,Street A 123,12345,5202.614,Teacher,45.7,163.1,34,Blue,Red,9.2,5.4
Troy,King,4,School K,Street K 789,34667,4632.857,Teacher,25.1,113.4,36,Blue,Black,3.0,4.8
Kyle,Ayers,12,School B,Street B 456,23456,11625.935,Nurse,28.1,140.3,42,Brown,Red,9.1,7.0
Kimberly,Abbott,18,School E,Street E 202,56789,12160.641,Nurse,32.5,158.9,42,Brown,Red,8.3,2.4
Barbara,Hicks,7,School B,Street B 456,23456,959.355,Unemployed,54.4,105.7,35,Green,Black,4.1,3.2
William,Williams,1,School L,Street L 101,45789,9875.135,Teacher,30.1,177.0,40,Blue,Black,3.4,10.0
Jonathan,Davis,26,School L,Street L 101,45789,19993.666,Lawyer,65.3,164.1,34,Brown,Black,3.9,9.1
Francisco,Warner,25,School D,Street D 101,45678,13462.962,Nurse,28.6,157.1,34,Green,Brown,9.5,2.2
Jeremy,Crawford,6,School A,Street A 123,12345,18665.718,Engineer,26.1,162.3,39,Brown,Brown,8.9,3.4
Kristopher,Moore,26,School J,Street J 202,56789,10293.777,Lawyer,56.2,181.6,37,Brown,Blonde,8.5,6.9
Danielle,Hernandez,3,School F,Street F 123,12456,21982.012,Doctor,39.1,147.2,34,Green,Blonde,5.9,2.9
Daniel,Morrison,12,School A,Street A 123,12345,711.625,Unemployed,40.0,113.9,41,Blue,Red,8.8,6.9
Michael,Davis,0,School K,Street K 789,34667,5178.935,Nurse,34.2,121.8,36,Blue,Brown,7.0,6.6
Connie,Adams,0,School L,Street L 101,45789,7342.614,Teacher,50.4,140.4,37,Green,Red,8.0,2.0
Catherine,Cherry,19,School E,Street E 202,56789,14686.081,Engineer,36.5,164.1,39,Brown,Brown,7.0,4.9
Mitchell,Michael,1,School J,Street J 202,56789,999.883,Unemployed,50.4,187.5,37,Brown,Brown,9.8,3.1
Shawn,Horne,7,School K,Street K 789,34667,938.546,Unemployed,58.9,118.8,38,Brown,Brown,9.8,7.7
Kimberly,Alexander,8,School K,Street K 789,34667,7987.595,Nurse,49.8,189.1,42,Brown,Black,3.5,9.9
Gerald,Powell,26,School E,Street E 202,56789,5312.887,Teacher,40.9,130.7,38,Brown,Brown,4.2,5.5
Victoria,Vazquez,20,School I,Street I 101,23654,12458.18,Engineer,75.8,140.4,35,Brown,Blonde,5.9,9.9
Tiffany,Gomez,18,School C,Street C 789,34567,1461.533,Unemployed,40.0,168.1,34,Blue,Red,3.9,6.4
Ashley,Sutton,20,School G,Street G 456,12654,6877.316,Nurse,31.4,105.5,40,Brown,Black,4.6,9.7
Cindy,Francis,8,School K,Street K 789,34667,21580.927,Lawyer,34.7,105.6,40,Brown,Blonde,4.6,2.2
Rachel,Wilson,1,School G,Street G 456,12654,934.3,Unemployed,60.4,184.8,36,Green,Red,10.0,5.7
Anna,Burns,8,School D,Street D 101,45678,5734.925,Engineer,33.9,156.7,37,Blue,Black,4.9,8.9
Victor,Stewart,26,School F,Street F 123,12456,17993.256,Engineer,25.0,193.8,39,Green,Blonde,9.8,6.1
Monique,Conley,8,School L,Street L 101,45789,10239.17,Nurse,30.9,107.7,38,Green,Blonde,8.3,7.1
Dustin,West,16,School K,Street K 789,34667,18236.441,Engineer,72.5,139.1,35,Blue,Blonde,3.3,5.5
Reginald,Welch,13,School I,Street I 101,23654,10549.646,Engineer,64.4,155.0,42,Green,Blonde,3.1,8.1
Jessica,Raymond,10,School C,Street C 789,34567,1531.557,Unemployed,46.9,175.3,41,Green,Red,9.7,2.0
Micheal,Choi,20,School B,Street B 456,23456,6426.329,Nurse,35.6,110.3,38,Brown,Blonde,5.3,2.3
Catherine,Sanchez,25,School H,Street H 789,67890,1289.071,Unemployed,22.3,169.0,37,Green,Brown,7.4,3.9
Daniel,Salazar,22,School M,Street M 202,56779,10033.041,Teacher,27.8,136.0,36,Green,Brown,6.6,5.3
Joseph,Johnson,20,School H,Street H 789,67890,1174.899,Unemployed,37.8,102.4,40,Green,Blonde,5.3,3.1
Angela,Moore,8,School I,Street I 101,23654,11397.831,Teacher,43.5,180.8,42,Blue,Brown,9.4,6.1
Mark,Henderson,21,School J,Street J 202,56789,839.865,Unemployed,64.2,164.1,36,Green,Brown,8.2,6.7
Kevin,Schultz,25,School B,Street B 456,23456,26448.871,Lawyer,49.3,169.0,34,Blue,Red,4.4,7.9
Eric,Gates,1,School K,Street K 789,34667,514.484,Unemployed,65.5,112.1,42,Green,Brown,5.2,4.5
Jeremy,Hart,6,School C,Street C 789,34567,6614.687,Nurse,63.9,161.1,38,Brown,Black,4.7,9.3
David,Harrison,2,School F,Street F 123,12456,45662.28,Doctor,52.0,172.2,37,Green,Red,3.5,8.0
