First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Jennifer,Miller,25,School K,Street K 789,34667,1373.882,Unemployed,74.1,117.8,42,Blue,Brown,8.2,3.1
Brian,Dixon,25,School C,Street C 789,34567,15629.702,Engineer,46.2,118.1,38,Green,Red,5.8,2.7
Christina,Henry,21,School J,Street J 202,56789,18239.277,Engineer,53.4,106.6,41,Brown,Blonde,8.5,3.3
James,Lee,1,School G,Street G 456,12654,11860.001,Engineer,53.8,182.0,41,Brown,Red,4.8,6.1
Mikayla,Haynes,1,School B,Street B 456,23456,17518.429,Lawyer,71.5,176.7,40,Blue,Black,7.0,2.0
Susan,Rodriguez,0,School G,Street G 456,12654,11523.376,Lawyer,56.0,178.7,37,Green,Brown,7.1,5.9
David,Summers,19,School C,Street C 789,34567,13456.362,Engineer,70.9,154.8,40,Blue,Blonde,5.6,9.4
David,Bowman,7,School B,Street B 456,23456,1489.911,Unemployed,70.9,169.0,40,Green,Brown,5.5,7.1
Jennifer,Wiggins,14,School A,Street A 123,12345,45792.11,Doctor,61.6,139.8,37,Brown,Black,8.4,4.4
Eric,Alexander,15,School B,Street B 456,23456,14972.589,Engineer,39.9,134.6,36,Brown,Red,2.5,9.0
Robert,Jackson,15,School K,Street K 789,34667,9938.58,Engineer,31.9,165.4,42,Brown,Blonde,7.3,8.9
Rebekah,Howe,18,School C,Street C 789,34567,11301.231,Teacher,47.3,135.7,42,Green,Black,9.8,9.6
Amber,Castaneda,11,School H,Street H 789,67890,30496.693,Lawyer,60.5,162.8,40,Brown,Brown,6.9,9.0
Max,Delgado,3,School K,Street K 789,34667,13867.508,Engineer,79.6,109.5,39,Brown,Brown,4.8,3.4
Mary,Gilmore,7,School F,Street F 123,12456,6404.663,Engineer,54.1,122.8,38,Green,Red,7.5,2.9
Kristen,Gonzalez,8,School H,Street H 789,67890,8309.122,Engineer,25.1,193.5,37,Green,Blonde,3.5,8.7
Joshua,Browning,16,School L,Street L 101,45789,13223.76,Nurse,39.5,135.5,38,Blue,Blonde,6.0,3.2
Joan,Phelps,21,School E,Street E 202,56789,1529.416,Unemployed,24.0,105.1,35,Brown,Brown,3.0,2.2
Carolyn,Powell,4,School I,Street I 101,23654,7157.392,Teacher,27.1,185.6,38,Blue,Red,6.5,5.4
Cassidy,Robinson,4,School C,Street C 789,34567,28631.989,Lawyer,64.3,141.6,37,Brown,Blonde,6.6,7.3
Emily,Reynolds,5,School M,Street M 202,56779,32511.992,Doctor,25.2,189.8,37,Blue,Blonde,7.0,9.8
Catherine,Davis,3,School K,Street K 789,34667,12751.765,Engineer,77.4,152.9,37,Blue,Black,7.7,9.9
David,Dominguez,13,School C,Street C 789,34567,9158.378,Engineer,45.0,166.6,40,Brown,Blonde,5.1,9.8
Jake,Smith,25,School H,Street H 789,67890,24279.714,Doctor,79.7,161.6,41,Green,Blonde,4.8,3.2
Stephanie,Lynch,18,School L,Street L 101,45789,10131.162,Engineer,37.2,108.4,42,Green,Blonde,5.0,6.7
Paul,Snyder,5,School H,Street H 789,67890,14179.938,Lawyer,21.3,149.6,42,Green,Black,2.2,2.5
Kathy,Sullivan,24,School M,Street M 202,56779,11356.633,Nurse,21.2,117.8,37,Green,Brown,6.4,7.5
Brittany,Hutchinson,0,School A,Street A 123,12345,22674.32,Lawyer,78.1,116.6,35,Brown,Blonde,3.4,2.4
Derek,Benjamin,1,School C,Street C 789,34567,10841.741,Teacher,20.3,187.3,36,Blue,Blonde,4.1,5.2
David,Thompson,18,School C,Street C 789,34567,830.206,Unemployed,44.2,156.0,38,Blue,Blonde,9.1,9.3
Joe,Maxwell,16,School J,Street J 202,56789,7373.474,Nurse,45.5,166.6,37,Brown,Brown,6.1,5.0
Eric,Chandler,13,School F,Street F 123,12456,3404.494,Teacher,37.2,197.5,35,Blue,Red,9.4,6.2
Spencer,Arias,8,School E,Street E 202,56789,7044.815,Engineer,78.0,179.7,40,Blue,Brown,2.6,5.0
Kimberly,Hoffman,10,School L,Street L 101,45789,6860.397,Nurse,34.8,100.4,36,Blue,Brown,2.6,6.4
Stephanie,Ortega,19,School E,Street E 202,56789,10433.214,Engineer,78.7,153.7,35,Blue,Blonde,8.8,10.0
Mary,Thomas,4,School A,Street A 123,12345,12773.614,Engineer,38.2,191.5,34,Brown,Black,5.1,5.7
Erica,Meyer,18,School H,Street H 789,67890,10533.169,Nurse,34.1,162.1,40,Blue,Brown,6.7,6.6
Kelsey,Cruz,1,School B,Street B 456,23456,37632.483,Doctor,31.0,178.4,35,Blue,Blonde,6.2,3.8
Daniel,Gomez,20,School L,Street L 101,45789,21042.979,Lawyer,48.4,164.8,34,Green,Red,8.7,9.7
Sherry,Ruiz,25,School B,Street B 456,23456,7785.364,Teacher,57.6,109.3,36,Blue,Red,3.5,8.0
Timothy,Scott,13,School G,Street G 456,12654,25991.691,Lawyer,69.7,153.4,42,Brown,Brown,2.0,9.0
Joseph,Cervantes,6,School D,Street D 101,45678,23739.223,Lawyer,31.5,118.0,38,Blue,Red,3.2,7.5
Mark,Hale,11,School D,Street D 101,45678,10938.43,Engineer,78.3,183.3,36,Brown,Red,4.2,6.4
Tony,Moore,26,School F,Street F 123,12456,11848.351,Engineer,56.4,123.5,36,Green,Brown,5.6,3.7
Paul,Glenn,15,School J,Street J 202,56789,6441.384,Nurse,52.9,176.0,36,Brown,Red,8.6,9.3
Kevin,Cherry,2,School E,Street E 202,56789,37272.656,Doctor,49.1,107.4,39,Brown,Black,5.4,2.5
Ronald,Jackson,10,School G,Street G 456,12654,25992.085,Lawyer,57.3,117.4,35,Green,Black,7.4,2.3
David,Hamilton,11,School F,Street F 123,12456,6451.158,Teacher,78.2,103.6,38,Green,Red,8.2,3.3
Jacob,Boyd,23,School I,Street I 101,23654,10347.213,Teacher,25.6,173.1,38,Green,Black,2.6,6.9
Timothy,Evans,19,School D,Street D 101,45678,34808.68,Lawyer,75.3,132.6,37,Blue,Black,8.7,7.3
Kimberly,Cole,16,School A,Street A 123,12345,8450.101,Teacher,39.7,184.3,37,Brown,Black,9.0,2.2
Megan,Hernandez,13,School I,Street I 101,23654,35423.253,Doctor,29.2,188.7,37,Green,Black,7.2,6.3
William,Miller,4,School E,Street E 202,56789,6333.995,Teacher,43.4,101.1,40,Brown,Red,7.5,2.1
Kim,Smith,13,School C,Street C 789,34567,45415.109,Doctor,24.4,114.8,38,Blue,Black,5.9,2.8
Courtney,Hill,20,School C,Street C 789,34567,1319.063,Unemployed,53.1,160.1,38,Brown,Black,9.4,3.5
Eric,Brown,13,School A,Street A 123,12345,10254.549,Engineer,49.2,108.4,39,Blue,Black,8.3,6.9
William,Kennedy,24,School C,Street C 789,34567,8547.126,Nurse,21.6,183.0,37,Blue,Blonde,4.0,2.6
Jennifer,Warren,8,School B,Street B 456,23456,17771.13,Lawyer,43.1,141.1,42,Blue,Blonde,5.7,8.0
Emily,Patton,24,School C,Street C 789,34567,8381.691,Engineer,74.3,114.2,37,Green,Brown,6.7,7.2
Debra,Green,13,School L,Street L 101,45789,12647.319,Lawyer,46.0,175.0,34,Brown,Black,5.3,4.3
Donna,Lowe,1,School M,Street M 202,56779,10411.075,Teacher,74.3,174.0,39,Brown,Red,6.7,7.3
Hunter,Martin,21,School M,Street M 202,56779,11779.065,Nurse,44.1,115.2,37,Green,Black,8.5,5.8
Aaron,Mitchell,13,School H,Street H 789,67890,4338.939,Nurse,31.4,130.0,39,Brown,Red,9.8,7.3
Jonathan,Foster,18,School C,Street C 789,34567,28316.897,Doctor,41.4,152.5,38,Brown,Black,9.2,6.3
Jason,Smith,2,School L,Street L 101,45789,6977.85,Nurse,31.9,108.2,35,Blue,Blonde,2.0,3.2
Micheal,Alexander,8,School B,Street B 456,23456,29605.024,Lawyer,73.9,131.3,35,Brown,Brown,8.5,8.1
Elizabeth,Herrera,15,School I,Street I 101,23654,600.85,Unemployed,27.9,171.8,36,Green,Brown,3.9,8.3
Amanda,Torres,7,School E,Street E 202,56789,10797.601,Teacher,71.2,116.6,34,Green,Black,4.9,2.5
Matthew,Scott,3,School A,Street A 123,12345,7822.553,Engineer,70.7,148.9,34,Green,Brown,3.0,9.4
Caleb,Owens,13,School M,Street M 202,56779,7160.476,Nurse,37.5,178.2,37,Green,Brown,8.8,4.5
Angela,Wade,6,School F,Street F 123,12456,20365.878,Doctor,71.1,190.3,36,Blue,Brown,6.2,6.1
Noah,Ferguson,22,School C,Street C 789,34567,19797.069,Engineer,33.6,130.5,35,Blue,Black,2.6,3.8
Danny,Gray,10,School K,Street K 789,34667,1401.427,Unemployed,44.8,199.9,36,Green,Black,9.0,3.3
Adam,Douglas,22,School B,Street B 456,23456,4811.536,Nurse,35.7,144.7,39,Blue,Blonde,6.5,8.9
Kathryn,Mullen,0,School I,Street I 101,23654,12647.527,Nurse,78.8,192.1,40,Brown,Black,8.3,5.6
Kathleen,Smith,7,School J,Street J 202,56789,12521.891,Nurse,73.7,154.5,37,Blue,Blonde,4.5,7.3
Dale,Ray,15,School L,Street L 101,45789,1430.62,Unemployed,44.2,186.6,41,Brown,Brown,7.9,7.5
John,Cole,7,School B,Street B 456,23456,31651.831,Doctor,70.8,189.3,34,Green,Brown,5.2,7.8
Alexander,Ray,22,School M,Street M 202,56779,31479.999,Doctor,35.1,198.6,34,Green,Brown,9.3,7.7
Courtney,Bond,25,School B,Street B 456,23456,4392.373,Teacher,33.9,161.0,36,Green,Blonde,3.5,6.8
Caitlyn,Shaw,19,School I,Street I 101,23654,3659.391,Teacher,79.9,160.3,36,Blue,Brown,5.6,7.8
Justin,Pratt,5,School A,Street A 123,12345,27876.049,Lawyer,66.4,166.4,37,Green,Black,5.6,3.0
Ethan,Brown,2,School I,Street I 101,23654,10894.169,Teacher,66.2,161.0,38,Brown,Red,9.9,6.8
Rachel,Atkins,11,School H,Street H 789,67890,11505.499,Nurse,37.7,193.8,38,Brown,Brown,3.4,7.4
Heidi,Munoz,4,School I,Street I 101,23654,13315.171,Engineer,72.9,102.9,38,Brown,Brown,3.6,3.2
Alicia,Ballard,12,School C,Street C 789,34567,28017.549,Lawyer,22.7,121.2,40,Blue,Black,7.3,8.6
Christopher,Fritz,20,School A,Street A 123,12345,9702.663,Teacher,50.4,103.4,40,Blue,Red,5.8,6.0
Anthony,Hughes,24,School A,Street A 123,12345,5680.023,Teacher,67.8,187.7,35,Blue,Red,9.4,5.8
Melanie,Cross,15,School A,Street A 123,12345,16353.584,Engineer,71.3,136.3,40,Blue,Brown,6.1,7.7
Russell,Harrington,3,School A,Street A 123,12345,19105.421,Engineer,44.3,193.6,40,Blue,Blonde,5.0,8.4
Jonathan,Bell,19,School F,Street F 123,12456,548.973,Unemployed,32.2,170.3,42,Blue,Brown,5.4,5.6
Scott,Kelley,19,School D,Street D 101,45678,15065.128,Doctor,46.6,113.9,37,Green,Black,3.9,5.2
Julian,Morales,25,School J,Street J 202,56789,4903.311,Teacher,20.4,151.7,41,Green,Brown,4.3,7.1
Melissa,Doyle,2,School G,Street G 456,12654,1113.359,Unemployed,47.9,176.5,38,Blue,Brown,3.3,8.7
Maria,Hamilton,3,School K,Street K 789,34667,33869.211,Lawyer,49.3,140.2,36,Green,Black,2.1,3.1
William,Johnson,5,School K,Street K 789,34667,3143.054,Teacher,43.6,132.9,35,Green,Red,5.1,3.5
Linda,Kim,7,School B,Street B 456,23456,9671.932,Nurse,51.5,113.9,42,Brown,Black,8.6,2.7
Vanessa,Sullivan,2,School J,Street J 202,56789,4746.661,Teacher,29.0,113.2,38,Brown,Blonde,4.8,5.6
Christopher,Ward,1,School F,Street F 123,12456,415.114,Unemployed,78.5,199.1,35,Green,Blonde,5.5,3.6
Heather,Robinson,22,School C,Street C 789,34567,7289.347,Nurse,49.0,195.7,41,Green,Blonde,4.0,7.2
Tamara,Andrews,15,School F,Street F 123,12456,651.867,Unemployed,54.0,142.9,36,Brown,Blonde,4.9,2.9
Michael,House,23,School I,Street I 101,23654,15530.517,Doctor,77.1,190.0,39,Brown,Red,8.6,8.7
Brandy,Walsh,9,School I,Street I 101,23654,9366.373,Nurse,79.2,108.3,40,Green,Blonde,6.8,4.7
Joshua,King,22,School I,Street I 101,23654,1019.605,Unemployed,76.4,184.9,41,Brown,Black,8.0,8.5
Stephen,Grant,15,School H,Street H 789,67890,13710.724,Engineer,56.7,129.0,42,Green,Blonde,6.4,6.0
Holly,Johnson,23,School F,Street F 123,12456,43301.627,Doctor,42.7,171.4,41,Green,Red,6.3,4.7
Ariel,Simmons,21,School M,Street M 202,56779,3671.255,Teacher,76.4,170.6,39,Blue,Blonde,7.5,4.8
Lucas,Crosby,20,School C,Street C 789,34567,871.599,Unemployed,41.6,185.3,39,Brown,Red,6.0,5.5
Ricky,Lewis,26,School E,Street E 202,56789,29139.716,Lawyer,65.0,188.3,34,Blue,Black,2.2,7.6
Jacob,Rose,0,School J,Street J 202,56789,5672.337,Engineer,77.3,114.3,39,Blue,Red,8.5,2.8
Karen,Mckinney,5,School E,Street E 202,56789,22749.283,Lawyer,28.8,179.1,37,Brown,Brown,9.7,7.3
Steven,Allen,13,School I,Street I 101,23654,20952.506,Doctor,63.7,189.1,36,Green,Red,8.3,6.0
Christina,Maldonado,6,School C,Street C 789,34567,4227.899,Nurse,79.5,142.9,36,Green,Black,2.6,4.4
Lisa,Mason,0,School G,Street G 456,12654,6377.301,Teacher,61.0,103.6,35,Green,Blonde,9.7,5.9
Elizabeth,Moore,25,School J,Street J 202,56789,4762.789,Teacher,21.6,197.5,38,Green,Blonde,4.5,2.5
Ernest,Bell,12,School E,Street E 202,56789,9587.73,Nurse,72.7,154.3,42,Brown,Black,2.5,5.3
Donald,Mathews,2,School F,Street F 123,12456,9596.229,Nurse,61.2,128.8,39,Brown,Blonde,5.3,7.4
Larry,Roy,20,School M,Street M 202,56779,1465.852,Unemployed,78.6,173.1,38,Green,Black,7.2,3.7
Stanley,Ruiz,5,School E,Street E 202,56789,5978.123,Engineer,34.0,163.9,35,Blue,Black,6.6,5.4
Kristine,Smith,1,School I,Street I 101,23654,28787.475,Doctor,20.6,132.3,39,Brown,Brown,5.9,8.8
William,Lucas,2,School B,Street B 456,23456,1402.04,Unemployed,58.9,166.2,37,Brown,Brown,5.4,2.8
Monique,Brooks,25,School H,Street H 789,67890,14509.951,Engineer,36.7,123.3,34,Green,Blonde,4.5,6.5
Dominic,Wong,13,School L,Street L 101,45789,25779.276,Lawyer,38.4,100.9,40,Green,Black,6.2,6.2
William,Mcguire,18,School E,Street E 202,56789,48217.353,Doctor,77.2,125.1,42,Green,Brown,3.9,9.1
Ethan,Wilson,6,School A,Street A 123,12345,6433.963,Engineer,59.0,194.4,40,Green,Brown,5.1,4.4
James,Goodwin,24,School M,Street M 202,56779,11092.581,Teacher,47.4,152.9,41,Green,Red,9.1,6.5
Joseph,Sanchez,13,School F,Street F 123,12456,34274.663,Lawyer,34.9,138.5,41,Brown,Red,3.5,9.4
Thomas,Henderson,3,School D,Street D 101,45678,13476.71,Nurse,33.2,193.8,37,Brown,Brown,2.7,5.1
Raymond,Thompson,9,School G,Street G 456,12654,815.98,Unemployed,53.5,132.6,37,Blue,Red,8.6,9.1
Diana,Atkinson,14,School B,Street B 456,23456,12656.499,Engineer,47.2,155.3,37,Blue,Red,5.5,6.4
Garrett,Miller,13,School B,Street B 456,23456,4868.969,Teacher,35.6,137.1,41,Blue,Brown,6.8,5.4
Tracy,Nichols,25,School D,Street D 101,45678,13720.861,Nurse,27.9,115.5,38,Brown,Red,4.4,5.2
Elijah,Franklin,0,School A,Street A 123,12345,8370.4,Teacher,48.5,128.2,37,Blue,Blonde,8.8,5.1
Dominic,Perry,19,School L,Street L 101,45789,25326.086,Doctor,43.0,154.2,42,Brown,Blonde,2.9,4.6
Jorge,Weaver,22,School G,Street G 456,12654,13830.46,Engineer,35.8,124.5,38,Brown,Blonde,8.1,8.1
Elijah,Clarke,13,School B,Street B 456,23456,8466.067,Teacher,77.7,100.9,42,Blue,Black,3.1,8.9
Angela,Aguilar,8,School A,Street A 123,12345,9582.706,Teacher,42.7,109.5,38,Green,Black,6.9,5.5
Kevin,Jones,9,School H,Street H 789,67890,4354.275,Teacher,69.0,152.5,37,Green,Blonde,2.2,2.3
Angela,Mahoney,5,School I,Street I 101,23654,1413.88,Unemployed,42.1,190.9,38,Green,Black,7.2,3.8
Laura,Orr,16,School K,Street K 789,34667,16902.565,Engineer,75.1,192.4,37,Green,Red,8.1,5.6
Isaiah,Richardson,7,School K,Street K 789,34667,12902.45,Engineer,35.8,190.7,36,Green,Black,5.8,5.4
Travis,Parker,5,School M,Street M 202,56779,6748.971,Teacher,52.6,105.2,39,Brown,Blonde,4.7,6.2
Robert,Patterson,5,School D,Street D 101,45678,16933.921,Lawyer,29.5,111.3,40,Brown,Brown,7.9,8.0
Natalie,Bates,24,School F,Street F 123,12456,20431.494,Doctor,77.9,126.5,37,Blue,Brown,5.1,4.5
Connie,Tyler,16,School M,Street M 202,56779,973.099,Unemployed,21.6,183.9,42,Brown,Black,6.8,9.5
Melissa,Turner,13,School F,Street F 123,12456,630.678,Unemployed,35.2,122.5,38,Blue,Red,2.6,6.9
Grant,Bell,15,School F,Street F 123,12456,11074.409,Lawyer,58.0,162.7,40,Blue,Black,8.3,7.5
Cynthia,Pruitt,13,School B,Street B 456,23456,18667.821,Lawyer,28.7,111.5,39,Brown,Blonde,2.3,8.6
Philip,Smith,6,School D,Street D 101,45678,7961.306,Teacher,59.5,125.8,42,Blue,Black,9.5,9.0
Carl,Wilson,15,School E,Street E 202,56789,5059.667,Teacher,56.6,125.8,38,Brown,Brown,6.5,3.0
Laura,Mclaughlin,3,School M,Street M 202,56779,11571.492,Engineer,42.9,157.0,41,Blue,Red,2.1,4.0
Cindy,Thomas,5,School B,Street B 456,23456,7815.193,Teacher,42.5,129.8,39,Blue,Blonde,7.4,8.7
Catherine,Adams,0,School D,Street D 101,45678,8308.325,Engineer,50.2,147.5,36,Brown,Blonde,3.2,5.7
Victoria,Pearson,8,School K,Street K 789,34667,3843.6,Teacher,28.8,166.5,42,Green,Black,2.3,8.7
Hannah,Wells,15,School A,Street A 123,12345,16331.354,Doctor,75.9,116.1,36,Green,Blonde,9.5,6.9
Christopher,Lee,21,School D,Street D 101,45678,8595.815,Engineer,52.4,122.2,35,Brown,Red,4.4,6.1
Edwin,Wilson,0,School K,Street K 789,34667,1536.399,Unemployed,78.1,151.7,38,Brown,Red,7.0,8.4
Angela,Harris,23,School L,Street L 101,45789,4998.379,Teacher,75.7,111.4,38,Green,Red,7.8,2.0
Jason,Allen,7,School A,Street A 123,12345,10525.993,Engineer,52.7,143.1,39,Green,Blonde,7.1,5.4
Walter,Moreno,6,School F,Street F 123,12456,16748.108,Lawyer,36.6,160.1,41,Brown,Brown,3.3,9.8
Billy,Graves,7,School G,Street G 456,12654,8774.019,Nurse,33.3,192.7,37,Brown,Blonde,6.1,4.6
Thomas,Bennett,12,School L,Street L 101,45789,9783.683,Engineer,62.8,131.6,35,Blue,Black,8.5,3.0
Kevin,Anderson,6,School D,Street D 101,45678,7599.329,Teacher,35.5,106.6,34,Brown,Brown,4.0,7.1
Jordan,Thompson,22,School C,Street C 789,34567,9278.535,Engineer,29.2,132.0,35,Green,Black,9.8,4.3
Mary,Pearson,15,School L,Street L 101,45789,9813.677,Teacher,27.6,169.4,40,Blue,Brown,8.8,4.1
Glenn,Martinez,4,School I,Street I 101,23654,4173.241,Teacher,22.7,177.1,40,Green,Red,8.1,2.6
Madison,Reid,2,School K,Street K 789,34667,6533.907,Engineer,35.0,104.0,41,Brown,Red,6.6,8.9
Joseph,Gutierrez,24,School L,Street L 101,45789,8782.083,Engineer,20.0,157.4,35,Green,Red,7.8,8.5
Heather,Estrada,3,School I,Street I 101,23654,24406.811,Doctor,64.3,151.3,35,Brown,Red,5.4,8.8
Deanna,Miller,9,School A,Street A 123,12345,9121.489,Nurse,57.0,121.7,38,Green,Black,8.3,10.0
Jennifer,Gutierrez,23,School A,Street A 123,12345,11710.462,Nurse,50.1,138.1,41,Green,Brown,8.3,2.4
Christopher,Atkins,15,School B,Street B 456,23456,28854.197,Lawyer,69.4,145.8,34,Green,Black,5.9,2.8
Ana,Dickerson,7,School H,Street H 789,67890,42227.928,Doctor,77.1,160.8,40,Brown,Black,4.0,4.7
Jessica,Taylor,11,School C,Street C 789,34567,28881.574,Doctor,63.5,176.4,41,Green,Red,4.0,9.0
Cheryl,Perez,15,School C,Street C 789,34567,6317.61,Nurse,36.5,150.3,39,Blue,Black,9.6,6.6
John,Brady,19,School I,Street I 101,23654,9986.417,Nurse,64.4,196.1,35,Brown,Brown,2.2,8.8
Heidi,Parker,24,School B,Street B 456,23456,4120.82,Teacher,68.4,101.3,34,Blue,Black,7.0,7.5
Dawn,Black,21,School G,Street G 456,12654,31217.625,Doctor,30.1,175.2,40,Blue,Brown,4.4,2.8
James,Ramirez,13,School I,Street I 101,23654,774.372,Unemployed,24.9,122.0,40,Brown,Blonde,3.2,5.9
Steve,Williams,13,School J,Street J 202,56789,10036.994,Nurse,24.6,199.0,40,Brown,Blonde,2.1,6.8
Melinda,Giles,3,School C,Street C 789,34567,12189.778,Lawyer,72.1,148.4,41,Blue,Brown,4.5,3.9
Sherry,Ruiz,3,School I,Street I 101,23654,9600.405,Teacher,59.8,156.2,39,Green,Red,7.7,7.9
Jennifer,Cooper,26,School L,Street L 101,45789,12220.665,Lawyer,52.3,118.3,41,Green,Blonde,5.2,7.4
Michelle,Wheeler,10,School F,Street F 123,12456,20063.016,Doctor,50.1,101.6,36,Brown,Brown,8.0,3.6
Catherine,Chapman,18,School E,Street E 202,56789,18101.242,Doctor,24.3,159.8,39,Green,Blonde,5.2,9.9
Anthony,Molina,14,School F,Street F 123,12456,6202.658,Teacher,39.3,154.2,42,Green,Black,4.2,6.4
Andrew,Keller,23,School E,Street E 202,56789,11877.359,Teacher,31.9,113.7,36,Blue,Red,6.4,8.5
Jessica,Clark,7,School K,Street K 789,34667,8666.367,Teacher,37.5,157.4,42,Blue,Red,3.7,7.5
William,Stevenson,10,School I,Street I 101,23654,18655.783,Engineer,69.8,157.3,39,Brown,Black,3.9,4.3
Brittany,Ramsey,18,School H,Street H 789,67890,5758.57,Nurse,49.0,162.2,42,Brown,Blonde,4.8,7.5
Michael,Cooper,15,School I,Street I 101,23654,12989.229,Nurse,42.4,172.2,40,Green,Black,8.3,7.1
John,Johnson,5,School E,Street E 202,56789,484.332,Unemployed,71.4,177.9,40,Green,Brown,5.4,6.7
Susan,Myers,19,School H,Street H 789,67890,5333.917,Engineer,61.9,112.4,40,Brown,Red,3.6,3.5
Wanda,Williams,3,School F,Street F 123,12456,5223.212,Nurse,38.5,188.0,36,Brown,Blonde,3.0,9.5
Adam,Hammond,20,School D,Street D 101,45678,5550.416,Teacher,60.6,158.0,37,Brown,Brown,6.4,7.8
Rachel,Pope,14,School E,Street E 202,56789,14572.55,Lawyer,48.6,113.5,34,Green,Blonde,3.9,2.6
Barry,Kidd,2,School L,Street L 101,45789,32290.178,Lawyer,22.4,188.3,36,Blue,Black,9.0,7.3
Lauren,Morales,12,School K,Street K 789,34667,31863.948,Lawyer,38.4,137.3,34,Green,Brown,4.3,8.6
Wayne,Mcclain,0,School I,Street I 101,23654,4633.637,Teacher,48.5,170.8,37,Green,Blonde,4.6,9.1
Joyce,Yoder,1,School D,Street D 101,45678,10104.182,Teacher,43.1,119.2,42,Green,Brown,9.7,6.3
Carlos,Banks,12,School C,Street C 789,34567,10979.37,Nurse,78.3,144.2,39,Green,Blonde,6.8,2.3
Amy,Mitchell,9,School B,Street B 456,23456,12535.169,Nurse,44.5,121.6,41,Blue,Black,3.6,7.3
Kyle,Miranda,14,School C,Street C 789,34567,7130.255,Engineer,69.6,100.7,41,Blue,Brown,6.0,7.5
Kelli,Stewart,8,School M,Street M 202,56779,7905.03,Nurse,38.9,128.3,37,Brown,Brown,3.6,2.4
Misty,Whitehead,23,School E,Street E 202,56789,10861.606,Nurse,65.3,125.8,37,Brown,Red,4.1,3.5
David,Hughes,5,School K,Street K 789,34667,678.541,Unemployed,29.9,148.4,37,Blue,Red,2.7,9.6
Kristen,Stone,17,School M,Street M 202,56779,11362.956,Teacher,41.2,125.3,35,Green,Red,4.3,5.8
Adam,Buckley,26,School H,Street H 789,67890,9205.833,Teacher,36.3,111.8,37,Brown,Blonde,3.3,4.9
Jason,Chen,23,School L,Street L 101,45789,7552.051,Teacher,47.6,181.1,39,Blue,Red,7.8,9.0
Darryl,Sampson,0,School D,Street D 101,45678,32174.606,Lawyer,79.9,137.3,39,Green,Blonde,2.9,5.5
Terri,Jones,0,School G,Street G 456,12654,17709.709,Lawyer,21.9,118.9,35,Blue,Red,4.9,5.2
Curtis,Coleman,21,School K,Street K 789,34667,10156.153,Teacher,79.6,134.0,39,Blue,Red,7.2,8.3
Jonathan,Meyers,19,School J,Street J 202,56789,9559.38,Teacher,70.1,130.6,41,Green,Brown,9.7,4.0
Julie,Sandoval,19,School K,Street K 789,34667,19291.667,Doctor,54.5,152.0,41,Green,Red,6.8,2.0
Sarah,Smith,9,School G,Street G 456,12654,9674.66,Nurse,25.1,122.7,34,Blue,Brown,7.7,9.3
Ronnie,Cruz,21,School L,Street L 101,45789,744.585,Unemployed,74.8,112.6,38,Green,Blonde,7.4,6.3
Chelsea,Jensen,25,School L,Street L 101,45789,13927.945,Nurse,52.2,175.1,39,Brown,Blonde,9.7,7.1
Heather,Price,19,School I,Street I 101,23654,442.372,Unemployed,40.7,195.3,42,Brown,Blonde,7.4,5.6
Ryan,Barr,6,School K,Street K 789,34667,19090.446,Engineer,61.3,127.7,41,Blue,Black,2.6,4.3
Angela,Barrera,19,School L,Street L 101,45789,9230.53,Nurse,72.2,165.3,42,Blue,Black,4.5,6.0
Robin,Mcdonald,3,School C,Street C 789,34567,8897.101,Engineer,57.7,155.9,36,Brown,Red,9.2,8.5
Robert,Goodwin,6,School J,Street J 202,56789,7666.013,Nurse,79.7,182.3,36,Blue,Red,6.5,6.6
Lindsey,Simmons,21,School H,Street H 789,67890,44186.528,Doctor,75.6,111.0,40,Green,Brown,9.0,2.2
Robert,Farmer,23,School J,Street J 202,56789,6330.692,Engineer,79.3,162.0,36,Brown,Red,6.9,4.0
Kevin,Hess,2,School A,Street A 123,12345,48335.495,Doctor,43.1,165.7,39,Brown,Blonde,4.2,8.7
John,Aguilar,9,School J,Street J 202,56789,9865.885,Engineer,25.7,113.9,35,Green,Blonde,9.0,4.1
Jessica,Williamson,11,School F,Street F 123,12456,16049.564,Doctor,57.4,141.3,40,Brown,Blonde,6.2,7.7
Heather,Ferguson,3,School E,Street E 202,56789,10689.904,Teacher,58.5,183.9,40,Blue,Brown,5.4,7.1
Steven,Lambert,20,School E,Street E 202,56789,6886.846,Engineer,28.4,174.9,38,Green,Red,4.6,3.6
John,Hamilton,19,School M,Street M 202,56779,11378.747,Nurse,55.0,167.0,42,Brown,Black,8.3,2.8
Reginald,Warren,8,School D,Street D 101,45678,578.558,Unemployed,67.3,125.1,42,Blue,Black,8.2,9.5
Abigail,Sutton,3,School H,Street H 789,67890,8045.044,Teacher,26.6,134.5,37,Brown,Black,8.3,3.1
Tommy,Ramirez,8,School M,Street M 202,56779,47764.041,Doctor,55.3,148.6,41,Green,Red,7.7,9.4
Ashley,Ware,15,School D,Street D 101,45678,13415.055,Lawyer,55.6,121.1,36,Blue,Red,6.4,5.6
Jason,Norman,17,School B,Street B 456,23456,44606.921,Doctor,55.4,179.8,37,Green,Brown,7.7,5.2
